TS,HR Raw,Smile,Raise Brow,Clench,Normalized HR,Pleasure,Arousal
2019.04.01.22.21.04,141,0.388491832,0.936026286,0.998900262,0.946153846,0.654667707,1.030751419
2019.04.01.22.21.04,182,0.388491832,0.936026286,0.998900262,0.946153846,0.654667707,1.030751419
2019.04.01.22.21.05,182,0.419280429,0.361145323,0.389602634,0.9,0.548571096,0.853411013
2019.04.01.22.21.05,176,0.419280429,0.361145323,0.389602634,0.9,0.548571096,0.853411013
2019.04.01.22.21.06,176,0.667313073,0.961073744,0.062352015,0.661538462,0.70176942,0.735076637
2019.04.01.22.21.06,145,0.667313073,0.961073744,0.062352015,0.661538462,0.70176942,0.735076637
2019.04.01.22.21.07,145,0.081429083,0.937233834,0.098010083,0.923076923,0.345140135,0.817018405
2019.04.01.22.21.07,179,0.081429083,0.937233834,0.098010083,0.923076923,0.345140135,0.817018405
2019.04.01.22.21.08,179,0.752087229,0.946882602,0.698836134,0.653846154,0.821802164,0.840315741
2019.04.01.22.21.08,144,0.752087229,0.946882602,0.698836134,0.653846154,0.821802164,0.840315741
2019.04.01.22.21.09,144,0.825539407,0.421515376,0.256462596,0.992307692,0.844136921,0.989959578
2019.04.01.22.21.09,188,0.825539407,0.421515376,0.256462596,0.992307692,0.844136921,0.989959578
2019.04.01.22.21.10,188,0.896798637,0.487126839,0.5049487,0.776923077,0.882351215,0.886507024
2019.04.01.22.21.10,160,0.896798637,0.487126839,0.5049487,0.776923077,0.882351215,0.886507024
2019.04.01.22.21.11,160,0.314181846,0.576670175,0.11620063,0.653846154,0.419983603,0.628318097
2019.04.01.22.21.11,144,0.314181846,0.576670175,0.11620063,0.653846154,0.419983603,0.628318097
2019.04.01.22.21.12,144,0.078379337,0.908342319,0.160479151,0.746153846,0.310978452,0.690197356
2019.04.01.22.21.12,156,0.078379337,0.908342319,0.160479151,0.746153846,0.310978452,0.690197356
2019.04.01.22.21.13,156,0.117181861,0.442204135,0.122219614,0.915384615,0.3215466,0.772528189
2019.04.01.22.21.13,178,0.117181861,0.442204135,0.122219614,0.915384615,0.3215466,0.772528189
2019.04.01.22.21.14,178,0.579537653,0.941057515,0.91762576,0.723076923,0.736160069,0.889964838
2019.04.01.22.21.14,153,0.579537653,0.941057515,0.91762576,0.723076923,0.736160069,0.889964838
2019.04.01.22.21.15,153,0.733701219,0.393264983,0.580767467,0.684615385,0.747917175,0.786643401
2019.04.01.22.21.15,148,0.733701219,0.393264983,0.580767467,0.684615385,0.747917175,0.786643401
2019.04.01.22.21.16,148,0.003740151,0.13203412,0.735470269,0.623076923,0.213983929,0.591579675
2019.04.01.22.21.16,140,0.003740151,0.13203412,0.735470269,0.623076923,0.213983929,0.591579675
2019.04.01.22.21.17,140,0.799280354,0.308500082,0.191760027,0.838461538,0.777214566,0.848316237
2019.04.01.22.21.17,168,0.799280354,0.308500082,0.191760027,0.838461538,0.777214566,0.848316237
2019.04.01.22.21.18,168,0.044122701,0.540303808,0.464846378,0.738461538,0.279093217,0.686428032
2019.04.01.22.21.18,155,0.044122701,0.540303808,0.464846378,0.738461538,0.279093217,0.686428032
2019.04.01.22.21.19,155,0.05415115,0.172171733,0.581934634,0.984615385,0.310239519,0.853799137
2019.04.01.22.21.19,187,0.05415115,0.172171733,0.581934634,0.984615385,0.310239519,0.853799137
2019.04.01.22.21.20,187,0.186951652,0.699755794,0.164852366,0.946153846,0.406557741,0.841709149
2019.04.01.22.21.20,182,0.186951652,0.699755794,0.164852366,0.946153846,0.406557741,0.841709149
2019.04.01.22.21.21,182,0.935086304,0.688162617,0.904456344,1.007692308,1.01536077,1.147271205
2019.04.01.22.21.21,190,0.935086304,0.688162617,0.904456344,1.007692308,1.01536077,1.147271205
2019.04.01.22.21.22,190,0.298680432,0.819380632,0.12531986,0.992307692,0.50200789,0.904702898
2019.04.01.22.21.22,188,0.298680432,0.819380632,0.12531986,0.992307692,0.50200789,0.904702898
2019.04.01.22.21.23,188,0.765124976,0.182377502,0.698449055,0.692307692,0.762131678,0.795260873
2019.04.01.22.21.23,149,0.765124976,0.182377502,0.698449055,0.692307692,0.762131678,0.795260873
2019.04.01.22.21.24,149,0.170537053,0.548194122,0.49126149,0.892307692,0.401783037,0.831846815
2019.04.01.22.21.24,175,0.170537053,0.548194122,0.49126149,0.892307692,0.401783037,0.831846815
2019.04.01.22.21.25,175,0.331315021,0.481213512,0.150785446,0.923076923,0.479735795,0.829309865
2019.04.01.22.21.25,179,0.331315021,0.481213512,0.150785446,0.923076923,0.479735795,0.829309865
2019.04.01.22.21.26,179,0.944733086,0.307422713,0.228536965,0.707692308,0.856447589,0.784738664
2019.04.01.22.21.26,151,0.944733086,0.307422713,0.228536965,0.707692308,0.856447589,0.784738664
2019.04.01.22.21.27,151,0.455447491,0.52111399,0.906344596,0.869230769,0.635405256,0.931075664
2019.04.01.22.21.27,172,0.455447491,0.52111399,0.906344596,0.869230769,0.635405256,0.931075664
2019.04.01.22.21.28,172,0.834714249,0.676825215,0.839881962,0.923076923,0.920586077,1.052915358
2019.04.01.22.21.28,179,0.834714249,0.676825215,0.839881962,0.923076923,0.920586077,1.052915358
2019.04.01.22.21.29,179,0.432908702,0.925366511,0.945405916,0.953846154,0.680882565,1.036313894
2019.04.01.22.21.29,183,0.432908702,0.925366511,0.945405916,0.953846154,0.680882565,1.036313894
2019.04.01.22.21.30,183,0.758115065,0.163444657,0.042500414,0.646153846,0.680505822,0.658957925
2019.04.01.22.21.30,143,0.758115065,0.163444657,0.042500414,0.646153846,0.680505822,0.658957925
2019.04.01.22.21.31,143,0.201836122,0.65947581,0.313675211,0.776923077,0.393985003,0.736058395
2019.04.01.22.21.31,160,0.201836122,0.65947581,0.313675211,0.776923077,0.393985003,0.736058395
2019.04.01.22.21.32,160,0.443447862,0.754320878,0.101662073,0.746153846,0.545242568,0.738986356
2019.04.01.22.21.32,156,0.443447862,0.754320878,0.101662073,0.746153846,0.545242568,0.738986356
2019.04.01.22.21.33,156,0.610357896,0.833079139,0.517039389,1.007692308,0.763800841,1.038704632
2019.04.01.22.21.33,190,0.610357896,0.833079139,0.517039389,1.007692308,0.763800841,1.038704632
2019.04.01.22.21.34,190,0.397972238,0.63518175,0.269107847,0.792307692,0.527471065,0.777709569
2019.04.01.22.21.34,162,0.397972238,0.63518175,0.269107847,0.792307692,0.527471065,0.777709569
2019.04.01.22.21.35,162,0.25353896,0.139171072,0.931510088,0.869230769,0.458391542,0.856274489
2019.04.01.22.21.35,172,0.25353896,0.139171072,0.931510088,0.869230769,0.458391542,0.856274489
2019.04.01.22.21.36,172,0.170859227,0.807924075,0.172144826,0.884615385,0.394531426,0.804247515
2019.04.01.22.21.36,174,0.170859227,0.807924075,0.172144826,0.884615385,0.394531426,0.804247515
2019.04.01.22.21.37,174,0.983962841,0.348832746,0.747720877,0.861538462,0.970737043,0.98998782
2019.04.01.22.21.37,171,0.983962841,0.348832746,0.747720877,0.861538462,0.970737043,0.98998782
2019.04.01.22.21.38,171,0.534108675,0.079875165,0.167059759,0.730769231,0.544723411,0.687945138
2019.04.01.22.21.38,154,0.534108675,0.079875165,0.167059759,0.730769231,0.544723411,0.687945138
2019.04.01.22.21.39,154,0.894964997,0.731640689,0.736339204,0.846153846,0.942504256,0.997223334
2019.04.01.22.21.39,169,0.894964997,0.731640689,0.736339204,0.846153846,0.942504256,0.997223334
2019.04.01.22.21.40,169,0.951887205,0.44419279,0.157300398,0.869230769,0.900316516,0.910314857
2019.04.01.22.21.40,172,0.951887205,0.44419279,0.157300398,0.869230769,0.900316516,0.910314857
2019.04.01.22.21.41,172,0.200291218,0.347886121,0.325730376,0.892307692,0.38602704,0.792937181
2019.04.01.22.21.41,175,0.200291218,0.347886121,0.325730376,0.892307692,0.38602704,0.792937181
2019.04.01.22.21.42,175,0.80300318,0.940479988,0.079527236,0.907692308,0.84564141,0.947346951
2019.04.01.22.21.42,177,0.80300318,0.940479988,0.079527236,0.907692308,0.84564141,0.947346951
2019.04.01.22.21.43,177,0.583904124,0.92337408,0.664171949,0.946153846,0.756718259,1.01835941
2019.04.01.22.21.43,182,0.583904124,0.92337408,0.664171949,0.946153846,0.756718259,1.01835941
2019.04.01.22.21.44,182,0.008313196,0.921397124,0.078408103,0.876923077,0.281184375,0.763255875
2019.04.01.22.21.44,173,0.008313196,0.921397124,0.078408103,0.876923077,0.281184375,0.763255875
2019.04.01.22.21.45,173,0.802243693,0.124319008,0.745943872,1,0.848596873,1.03477222
2019.04.01.22.21.45,189,0.802243693,0.124319008,0.745943872,1,0.848596873,1.03477222
2019.04.01.22.21.46,189,0.756978401,0.46901688,0.853908631,0.746153846,0.811408201,0.885999048
2019.04.01.22.21.46,156,0.756978401,0.46901688,0.853908631,0.746153846,0.811408201,0.885999048
2019.04.01.22.21.47,156,0.42796846,0.645488989,0.054257548,0.792307692,0.528014114,0.752511992
2019.04.01.22.21.47,162,0.42796846,0.645488989,0.054257548,0.792307692,0.528014114,0.752511992
2019.04.01.22.21.48,162,0.124714004,0.685250541,0.652218098,0.653846154,0.351815898,0.681685185
2019.04.01.22.21.48,144,0.124714004,0.685250541,0.652218098,0.653846154,0.351815898,0.681685185
2019.04.01.22.21.49,144,0.030068012,0.465400481,0.549664632,0.9,0.30255412,0.810003345
2019.04.01.22.21.49,176,0.030068012,0.465400481,0.549664632,0.9,0.30255412,0.810003345
2019.04.01.22.21.50,176,0.316831855,0.842626527,0.30461308,0.746153846,0.485737029,0.75293637
2019.04.01.22.21.50,156,0.316831855,0.842626527,0.30461308,0.746153846,0.485737029,0.75293637
2019.04.01.22.21.51,156,0.629148499,0.883741641,0.607497715,0.676923077,0.7249125,0.813020829
2019.04.01.22.21.51,147,0.629148499,0.883741641,0.607497715,0.676923077,0.7249125,0.813020829
2019.04.01.22.21.52,147,0.705693401,0.790551515,0.6925914,0.730769231,0.788453518,0.872159465
2019.04.01.22.21.52,154,0.705693401,0.790551515,0.6925914,0.730769231,0.788453518,0.872159465
2019.04.01.22.21.53,154,0.147445514,0.234178096,0.789123851,0.661538462,0.337849747,0.667429336
2019.04.01.22.21.53,145,0.147445514,0.234178096,0.789123851,0.661538462,0.337849747,0.667429336
2019.04.01.22.21.54,145,0.853179541,0.349862423,0.989730399,0.953846154,0.921954192,1.069466326
2019.04.01.22.21.54,183,0.853179541,0.349862423,0.989730399,0.953846154,0.921954192,1.069466326
2019.04.01.22.21.55,183,0.141408709,0.669357698,0.160097947,0.676923077,0.317316276,0.626924511
2019.04.01.22.21.55,147,0.141408709,0.669357698,0.160097947,0.676923077,0.317316276,0.626924511
2019.04.01.22.21.56,147,0.583892868,0.545050487,0.847541453,0.738461538,0.695676509,0.852260994
2019.04.01.22.21.56,155,0.583892868,0.545050487,0.847541453,0.738461538,0.695676509,0.852260994
2019.04.01.22.21.57,155,0.207051845,0.160594205,0.125583148,0.869230769,0.347400181,0.728230339
2019.04.01.22.21.57,172,0.207051845,0.160594205,0.125583148,0.869230769,0.347400181,0.728230339
2019.04.01.22.21.58,172,0.435174658,0.503798231,0.174252474,0.807692308,0.533965792,0.769321856
2019.04.01.22.21.58,164,0.435174658,0.503798231,0.174252474,0.807692308,0.533965792,0.769321856
2019.04.01.22.21.59,164,0.392021008,0.650592661,0.341964785,0.692307692,0.512131989,0.713988955
2019.04.01.22.21.59,149,0.392021008,0.650592661,0.341964785,0.692307692,0.512131989,0.713988955
2019.04.01.22.22.00,149,0.919142977,0.741889284,0.144398989,0.776923077,0.887413527,0.86236968
2019.04.01.22.22.00,160,0.919142977,0.741889284,0.144398989,0.776923077,0.887413527,0.86236968
2019.04.01.22.22.01,160,0.812615571,0.648822262,0.181110712,0.915384615,0.83490112,0.941110409
2019.04.01.22.22.01,178,0.812615571,0.648822262,0.181110712,0.915384615,0.83490112,0.941110409
2019.04.01.22.22.02,178,0.499698516,0.531731905,0.933590299,0.915384615,0.679398105,0.9796899
2019.04.01.22.22.02,178,0.499698516,0.531731905,0.933590299,0.915384615,0.679398105,0.9796899
2019.04.01.22.22.03,178,0.307480677,0.391315676,0.887013774,0.623076923,0.467684804,0.700987462
2019.04.01.22.22.03,140,0.307480677,0.391315676,0.887013774,0.623076923,0.467684804,0.700987462
2019.04.01.22.22.04,140,0.303080287,0.15820419,0.085265943,0.907692308,0.418041676,0.769995599
2019.04.01.22.22.04,177,0.303080287,0.15820419,0.085265943,0.907692308,0.418041676,0.769995599
2019.04.01.22.22.05,177,0.428258304,0.854016087,0.396341524,0.946153846,0.614047343,0.940119883
2019.04.01.22.22.05,182,0.428258304,0.854016087,0.396341524,0.946153846,0.614047343,0.940119883
2019.04.01.22.22.06,182,0.593782882,0.720591333,0.435952186,0.938461538,0.718994677,0.960054691
2019.04.01.22.22.06,181,0.593782882,0.720591333,0.435952186,0.938461538,0.718994677,0.960054691
2019.04.01.22.22.07,181,0.243011254,0.684997713,0.773632996,0.984615385,0.512894026,0.97160851
2019.04.01.22.22.07,187,0.243011254,0.684997713,0.773632996,0.984615385,0.512894026,0.97160851
2019.04.01.22.22.08,187,0.608276717,0.00416471,0.438994951,0.630769231,0.596263514,0.66099798
2019.04.01.22.22.08,141,0.608276717,0.00416471,0.438994951,0.630769231,0.596263514,0.66099798
2019.04.01.22.22.09,141,0.01688432,0.244558851,0.29837432,0.961538462,0.258420033,0.793742743
2019.04.01.22.22.09,184,0.01688432,0.244558851,0.29837432,0.961538462,0.258420033,0.793742743
2019.04.01.22.22.10,184,0.695185088,0.318995986,0.832818809,0.823076923,0.766426426,0.91316713
2019.04.01.22.22.10,166,0.695185088,0.318995986,0.832818809,0.823076923,0.766426426,0.91316713
2019.04.01.22.22.11,166,0.079490571,0.433129654,0.465720398,1,0.345528405,0.879069139
2019.04.01.22.22.11,189,0.079490571,0.433129654,0.465720398,1,0.345528405,0.879069139
2019.04.01.22.22.12,189,0.976664929,0.828711687,0.386596494,0.638461538,0.932888576,0.815039782
2019.04.01.22.22.12,142,0.976664929,0.828711687,0.386596494,0.638461538,0.932888576,0.815039782
2019.04.01.22.22.13,142,0.124388631,0.976738946,0.55971019,0.784615385,0.397640032,0.794969688
2019.04.01.22.22.13,161,0.124388631,0.976738946,0.55971019,0.784615385,0.397640032,0.794969688
2019.04.01.22.22.14,161,0.163294687,0.681108238,0.488382788,0.869230769,0.405101537,0.825950256
2019.04.01.22.22.14,172,0.163294687,0.681108238,0.488382788,0.869230769,0.405101537,0.825950256
2019.04.01.22.22.15,172,0.39155007,0.95259054,0.416135696,0.907692308,0.592496134,0.916758653
2019.04.01.22.22.15,177,0.39155007,0.95259054,0.416135696,0.907692308,0.592496134,0.916758653
2019.04.01.22.22.16,177,0.922028005,0.262215292,0.024401193,0.923076923,0.858696637,0.906595002
2019.04.01.22.22.16,179,0.922028005,0.262215292,0.024401193,0.923076923,0.858696637,0.906595002
2019.04.01.22.22.17,179,0.336329405,0.564182713,0.586983464,0.884615385,0.527470278,0.87519321
2019.04.01.22.22.17,174,0.336329405,0.564182713,0.586983464,0.884615385,0.527470278,0.87519321
2019.04.01.22.22.18,174,0.936233751,0.573372889,0.88524401,0.953846154,0.991994546,1.092755256
2019.04.01.22.22.18,183,0.936233751,0.573372889,0.88524401,0.953846154,0.991994546,1.092755256
2019.04.01.22.22.19,183,0.568046873,0.566401245,0.403542887,0.8,0.654627224,0.830780932
2019.04.01.22.22.19,163,0.568046873,0.566401245,0.403542887,0.8,0.654627224,0.830780932
2019.04.01.22.22.20,163,0.84402421,0.05221768,0.418658174,0.946153846,0.827135301,0.946440721
2019.04.01.22.22.20,182,0.84402421,0.05221768,0.418658174,0.946153846,0.827135301,0.946440721
2019.04.01.22.22.21,182,0.314123447,0.994223256,0.793960689,0.692307692,0.537166346,0.800571888
2019.04.01.22.22.21,149,0.314123447,0.994223256,0.793960689,0.692307692,0.537166346,0.800571888
2019.04.01.22.22.22,149,0.340706043,0.018425539,0.995952854,0.653846154,0.4707013,0.709761306
2019.04.01.22.22.22,144,0.340706043,0.018425539,0.995952854,0.653846154,0.4707013,0.709761306
2019.04.01.22.22.23,144,0.896885773,0.293949013,0.654568854,0.984615385,0.919594904,1.045418922
2019.04.01.22.22.23,187,0.896885773,0.293949013,0.654568854,0.984615385,0.919594904,1.045418922
2019.04.01.22.22.24,187,0.050488814,0.154807264,6.44E-04,0.807692308,0.212425733,0.631444283
2019.04.01.22.22.24,164,0.050488814,0.154807264,6.44E-04,0.807692308,0.212425733,0.631444283
2019.04.01.22.22.25,164,0.451402864,0.304878163,0.577264919,0.930769231,0.590350159,0.90543505
2019.04.01.22.22.25,180,0.451402864,0.304878163,0.577264919,0.930769231,0.590350159,0.90543505
2019.04.01.22.22.26,180,0.414027983,0.360756198,0.235181909,0.907692308,0.53095186,0.834927733
2019.04.01.22.22.26,177,0.414027983,0.360756198,0.235181909,0.907692308,0.53095186,0.834927733
2019.04.01.22.22.27,177,0.883747796,0.980574495,0.113873994,0.623076923,0.85268369,0.7591958
2019.04.01.22.22.27,140,0.883747796,0.980574495,0.113873994,0.623076923,0.85268369,0.7591958
2019.04.01.22.22.28,140,0.146823605,0.426691723,0.557277439,1,0.40117344,0.905625509
2019.04.01.22.22.28,189,0.146823605,0.426691723,0.557277439,1,0.40117344,0.905625509
2019.04.01.22.22.29,189,0.669244764,0.332371774,0.795863024,0.853846154,0.752064045,0.926850199
2019.04.01.22.22.29,170,0.669244764,0.332371774,0.795863024,0.853846154,0.752064045,0.926850199
2019.04.01.22.22.30,170,0.744173418,0.186742143,0.705608946,0.661538462,0.742464194,0.769504086
2019.04.01.22.22.30,145,0.744173418,0.186742143,0.705608946,0.661538462,0.742464194,0.769504086
2019.04.01.22.22.31,145,0.633922891,0.137768527,0.718849196,0.953846154,0.720177027,0.963773426
2019.04.01.22.22.31,183,0.633922891,0.137768527,0.718849196,0.953846154,0.720177027,0.963773426
2019.04.01.22.22.32,183,0.320660458,0.047562368,0.113661146,0.946153846,0.429815441,0.795552885
2019.04.01.22.22.32,182,0.320660458,0.047562368,0.113661146,0.946153846,0.429815441,0.795552885
2019.04.01.22.22.33,182,0.568730943,0.367993892,0.599748383,0.976923077,0.690270503,0.973200143
2019.04.01.22.22.33,186,0.568730943,0.367993892,0.599748383,0.976923077,0.690270503,0.973200143
2019.04.01.22.22.34,186,0.514445887,0.359016027,0.904302613,0.984615385,0.683367062,1.01289771
2019.04.01.22.22.34,187,0.514445887,0.359016027,0.904302613,0.984615385,0.683367062,1.01289771
2019.04.01.22.22.35,187,0.89750742,0.787004533,0.859584173,0.638461538,0.920606372,0.865985717
2019.04.01.22.22.35,142,0.89750742,0.787004533,0.859584173,0.638461538,0.920606372,0.865985717
2019.04.01.22.22.36,142,0.374371739,0.242369523,0.223212414,0.961538462,0.500926103,0.853747008
2019.04.01.22.22.36,184,0.374371739,0.242369523,0.223212414,0.961538462,0.500926103,0.853747008
2019.04.01.22.22.37,184,0.140272091,0.829476622,0.980958779,0.853846154,0.450003234,0.898530513
2019.04.01.22.22.37,170,0.140272091,0.829476622,0.980958779,0.853846154,0.450003234,0.898530513
2019.04.01.22.22.38,170,0.294527393,0.613393946,0.712186115,0.876923077,0.514111797,0.884765098
2019.04.01.22.22.38,173,0.294527393,0.613393946,0.712186115,0.876923077,0.514111797,0.884765098
2019.04.01.22.22.39,173,0.044513945,0.469182131,0.053272375,0.892307692,0.26186675,0.733042628
2019.04.01.22.22.39,175,0.044513945,0.469182131,0.053272375,0.892307692,0.26186675,0.733042628
2019.04.01.22.22.40,175,0.133005552,0.542078285,0.655617705,0.946153846,0.402104255,0.888766979
2019.04.01.22.22.40,182,0.133005552,0.542078285,0.655617705,0.946153846,0.402104255,0.888766979
2019.04.01.22.22.41,182,0.37042259,0.56779409,0.530194778,0.707692308,0.510633162,0.741162374
2019.04.01.22.22.41,151,0.37042259,0.56779409,0.530194778,0.707692308,0.510633162,0.741162374
2019.04.01.22.22.42,151,0.919881454,0.27436783,0.338138354,0.8,0.865167636,0.862133827
2019.04.01.22.22.42,163,0.919881454,0.27436783,0.338138354,0.8,0.865167636,0.862133827
2019.04.01.22.22.43,163,0.492817261,0.941977729,0.187952648,0.9,0.63796512,0.895954122
2019.04.01.22.22.43,176,0.492817261,0.941977729,0.187952648,0.9,0.63796512,0.895954122
2019.04.01.22.22.44,176,0.354925676,0.637745693,0.680486194,0.861538462,0.552578854,0.88298648
2019.04.01.22.22.44,171,0.354925676,0.637745693,0.680486194,0.861538462,0.552578854,0.88298648
2019.04.01.22.22.45,171,0.503453689,0.901445864,0.776348541,0.9,0.700197023,0.982287605
2019.04.01.22.22.45,176,0.503453689,0.901445864,0.776348541,0.9,0.700197023,0.982287605
2019.04.01.22.22.46,176,0.078307917,0.427241253,0.15116568,0.976923077,0.30804085,0.813752868
2019.04.01.22.22.47,186,0.078307917,0.427241253,0.15116568,0.976923077,0.30804085,0.813752868
2019.04.01.22.22.47,186,0.264243242,0.128097753,0.306469727,0.630769231,0.354580864,0.584705806
2019.04.01.22.22.48,141,0.264243242,0.128097753,0.306469727,0.630769231,0.354580864,0.584705806
2019.04.01.22.22.48,141,0.72647289,0.081428183,0.400568134,0.669230769,0.690576808,0.715445693
2019.04.01.22.22.49,146,0.72647289,0.081428183,0.400568134,0.669230769,0.690576808,0.715445693
2019.04.01.22.22.49,146,0.488138553,0.814254771,0.613421268,0.969230769,0.678310745,0.997989455
2019.04.01.22.22.50,185,0.488138553,0.814254771,0.613421268,0.969230769,0.678310745,0.997989455
2019.04.01.22.22.50,185,0.694458164,0.245000727,0.99436443,0.915384615,0.793134154,0.999084832
2019.04.01.22.22.51,178,0.694458164,0.245000727,0.99436443,0.915384615,0.793134154,0.999084832
2019.04.01.22.22.51,178,0.278090147,0.006564906,0.263786792,0.692307692,0.360159811,0.615073308
2019.04.01.22.22.52,149,0.278090147,0.006564906,0.263786792,0.692307692,0.360159811,0.615073308
2019.04.01.22.22.52,149,0.372040353,0.0717913,0.228899247,0.946153846,0.479728071,0.825537472
2019.04.01.22.22.53,182,0.372040353,0.0717913,0.228899247,0.946153846,0.479728071,0.825537472
2019.04.01.22.22.53,182,0.996420697,0.679489735,0.413744377,0.807692308,0.968356361,0.935064
2019.04.01.22.22.54,164,0.996420697,0.679489735,0.413744377,0.807692308,0.968356361,0.935064
2019.04.01.22.22.54,164,0.957500171,0.355402001,0.87886605,0.692307692,0.932138463,0.878100911
2019.04.01.22.22.55,149,0.957500171,0.355402001,0.87886605,0.692307692,0.932138463,0.878100911
2019.04.01.22.22.55,149,0.315054217,0.770728187,0.560703397,1.007692308,0.555219572,0.979958402
2019.04.01.22.22.56,190,0.315054217,0.770728187,0.560703397,1.007692308,0.555219572,0.979958402
2019.04.01.22.22.56,190,0.949666736,0.671760355,0.333267288,0.715384615,0.908346402,0.843637937
2019.04.01.22.22.57,152,0.949666736,0.671760355,0.333267288,0.715384615,0.908346402,0.843637937
2019.04.01.22.22.57,152,0.081171568,0.230696758,0.998792495,0.969230769,0.373615177,0.91604594
2019.04.01.22.22.58,185,0.081171568,0.230696758,0.998792495,0.969230769,0.373615177,0.91604594
2019.04.01.22.22.58,185,0.24618527,0.173581195,0.532327533,0.776923077,0.398305177,0.729136611
2019.04.01.22.22.59,160,0.24618527,0.173581195,0.532327533,0.776923077,0.398305177,0.729136611
2019.04.01.22.22.59,160,0.725549561,0.276830387,0.456565328,0.884615385,0.758147341,0.904739289
2019.04.01.22.23.00,174,0.725549561,0.276830387,0.456565328,0.884615385,0.758147341,0.904739289
2019.04.01.22.23.00,174,0.72440622,0.273321215,0.817595908,0.707692308,0.757714528,0.825621983
2019.04.01.22.23.01,151,0.72440622,0.273321215,0.817595908,0.707692308,0.757714528,0.825621983
2019.04.01.22.23.01,151,0.303374162,0.497010175,0.357944115,0.976923077,0.493241958,0.896759775
2019.04.01.22.23.02,186,0.303374162,0.497010175,0.357944115,0.976923077,0.493241958,0.896759775
2019.04.01.22.23.02,186,0.070454563,0.383129613,0.443694715,0.753846154,0.282769858,0.684342696
2019.04.01.22.23.03,157,0.070454563,0.383129613,0.443694715,0.753846154,0.282769858,0.684342696
2019.04.01.22.23.03,157,0.861366284,0.564110431,0.17863139,0.953846154,0.867999812,0.970863624
2019.04.01.22.23.04,183,0.861366284,0.564110431,0.17863139,0.953846154,0.867999812,0.970863624
2019.04.01.22.23.04,183,0.748552655,0.694705249,0.891459241,0.646153846,0.811834077,0.837515327
2019.04.01.22.23.05,143,0.748552655,0.694705249,0.891459241,0.646153846,0.811834077,0.837515327
2019.04.01.22.23.05,143,0.768758781,0.169365928,0.322378286,0.715384615,0.730382491,0.755583553
2019.04.01.22.23.06,152,0.768758781,0.169365928,0.322378286,0.715384615,0.730382491,0.755583553
2019.04.01.22.23.06,152,0.29499519,0.603564052,0.695315096,0.753846154,0.487153778,0.789037323
2019.04.01.22.23.07,157,0.29499519,0.603564052,0.695315096,0.753846154,0.487153778,0.789037323
2019.04.01.22.23.07,157,0.615653054,0.920305645,0.573826554,0.938461538,0.768062665,1.005081312
2019.04.01.22.23.08,181,0.615653054,0.920305645,0.573826554,0.938461538,0.768062665,1.005081312
2019.04.01.22.23.08,181,0.642395094,0.489725297,0.117411894,0.769230769,0.664236439,0.771986409
2019.04.01.22.23.09,159,0.642395094,0.489725297,0.117411894,0.769230769,0.664236439,0.771986409
2019.04.01.22.23.09,159,0.301757943,0.592219729,0.918972616,0.707692308,0.503888256,0.788188685
2019.04.01.22.23.10,151,0.301757943,0.592219729,0.918972616,0.707692308,0.503888256,0.788188685
