TS,HR Raw,Smile,Raise Brow,Clench,Normalized HR,Pleasure,Arousal
2019.04.01.21.14.16,182,0.880387556,0.874130524,0.81333984,0.946153846,0.974249095,1.095106924
2019.04.01.21.14.17,182,0.426124432,0.718608486,0.249070655,0.669230769,0.52890117,0.69636941
2019.04.01.21.14.17,146,0.426124432,0.718608486,0.249070655,0.669230769,0.52890117,0.69636941
2019.04.01.21.14.18,146,0.998401565,0.884569733,0.28840144,0.669230769,0.950024367,0.833320579
2019.04.01.21.14.18,146,0.998401565,0.884569733,0.28840144,0.669230769,0.950024367,0.833320579
2019.04.01.21.14.19,146,0.167329123,0.227950166,0.054701768,0.953846154,0.33616481,0.779850722
2019.04.01.21.14.19,183,0.167329123,0.227950166,0.054701768,0.953846154,0.33616481,0.779850722
2019.04.01.21.14.20,183,0.562917951,0.792806807,0.498426388,0.946153846,0.712396655,0.976243614
2019.04.01.21.14.20,182,0.562917951,0.792806807,0.498426388,0.946153846,0.712396655,0.976243614
2019.04.01.21.14.21,182,0.191860105,0.370019603,0.355874552,0.8,0.366891489,0.728755164
2019.04.01.21.14.21,163,0.191860105,0.370019603,0.355874552,0.8,0.366891489,0.728755164
2019.04.01.21.14.22,163,0.942793646,0.461029879,0.485808296,0.753846154,0.905408601,0.872917577
2019.04.01.21.14.22,157,0.942793646,0.461029879,0.485808296,0.753846154,0.905408601,0.872917577
2019.04.01.21.14.23,157,0.500074862,0.724041233,0.481465311,0.8,0.630603058,0.844638892
2019.04.01.21.14.23,163,0.500074862,0.724041233,0.481465311,0.8,0.630603058,0.844638892
2019.04.01.21.14.24,163,0.036234881,0.466445517,0.358291328,0.953846154,0.298607332,0.823019842
2019.04.01.21.14.24,183,0.036234881,0.466445517,0.358291328,0.953846154,0.298607332,0.823019842
2019.04.01.21.14.25,183,0.922438078,0.011438002,0.460506733,1,0.892901128,1.004707426
2019.04.01.21.14.25,189,0.922438078,0.011438002,0.460506733,1,0.892901128,1.004707426
2019.04.01.21.14.26,189,0.05290635,0.162520318,0.856251824,0.853846154,0.30968089,0.795655691
2019.04.01.21.14.26,170,0.05290635,0.162520318,0.856251824,0.853846154,0.30968089,0.795655691
2019.04.01.21.14.27,170,0.456562114,0.203742115,0.619598392,0.946153846,0.591158299,0.914241778
2019.04.01.21.14.27,182,0.456562114,0.203742115,0.619598392,0.946153846,0.591158299,0.914241778
2019.04.01.21.14.28,182,0.596434635,0.941458608,0.262855137,0.853846154,0.708704849,0.893245674
2019.04.01.21.14.28,170,0.596434635,0.941458608,0.262855137,0.853846154,0.708704849,0.893245674
2019.04.01.21.14.29,170,0.231051499,0.60116135,0.11147217,0.753846154,0.383768632,0.688431876
2019.04.01.21.14.29,157,0.231051499,0.60116135,0.11147217,0.753846154,0.383768632,0.688431876
2019.04.01.21.14.30,157,0.888791764,0.796951581,0.75544023,0.646153846,0.906624185,0.85538493
2019.04.01.21.14.30,143,0.888791764,0.796951581,0.75544023,0.646153846,0.906624185,0.85538493
2019.04.01.21.14.31,143,0.669762804,0.535865752,0.076382762,0.861538462,0.702366507,0.845150396
2019.04.01.21.14.31,171,0.669762804,0.535865752,0.076382762,0.861538462,0.702366507,0.845150396
2019.04.01.21.14.32,171,0.212972512,0.485278161,0.764112355,0.807692308,0.435558272,0.811508403
2019.04.01.21.14.32,164,0.212972512,0.485278161,0.764112355,0.807692308,0.435558272,0.811508403
2019.04.01.21.14.33,164,0.408394049,0.276851611,0.73942989,0.646153846,0.516734754,0.704893839
2019.04.01.21.14.33,143,0.408394049,0.276851611,0.73942989,0.646153846,0.516734754,0.704893839
2019.04.01.21.14.34,143,0.431118245,0.017108089,0.259947002,0.638461538,0.457180588,0.605772662
2019.04.01.21.14.34,142,0.431118245,0.017108089,0.259947002,0.638461538,0.457180588,0.605772662
2019.04.01.21.14.35,142,0.121217285,0.471586279,0.090964693,0.876923077,0.316491812,0.742739096
2019.04.01.21.14.35,173,0.121217285,0.471586279,0.090964693,0.876923077,0.316491812,0.742739096
2019.04.01.21.14.36,173,0.075108186,0.082840389,0.989383555,0.8,0.319798125,0.771713209
2019.04.01.21.14.36,163,0.075108186,0.082840389,0.989383555,0.8,0.319798125,0.771713209
2019.04.01.21.14.37,163,0.009232078,0.693284207,0.821404151,0.853846154,0.328700521,0.834770074
2019.04.01.21.14.37,170,0.009232078,0.693284207,0.821404151,0.853846154,0.328700521,0.834770074
2019.04.01.21.14.38,170,0.312650366,0.090441086,0.488858658,1.007692308,0.478323692,0.900672211
2019.04.01.21.14.38,190,0.312650366,0.090441086,0.488858658,1.007692308,0.478323692,0.900672211
2019.04.01.21.14.39,190,0.746071189,0.137725684,0.730299569,0.969230769,0.802898512,0.999454819
2019.04.01.21.14.39,185,0.746071189,0.137725684,0.730299569,0.969230769,0.802898512,0.999454819
2019.04.01.21.14.40,185,0.815042747,0.167210966,0.354811772,0.769230769,0.77657835,0.809874489
2019.04.01.21.14.40,159,0.815042747,0.167210966,0.354811772,0.769230769,0.77657835,0.809874489
2019.04.01.21.14.41,159,0.872629588,0.733511511,0.981875106,0.961538462,0.974687065,1.116312181
2019.04.01.21.14.41,184,0.872629588,0.733511511,0.981875106,0.961538462,0.974687065,1.116312181
2019.04.01.21.14.42,184,0.860131742,0.137967137,0.33435042,0.838461538,0.817016283,0.864821779
2019.04.01.21.14.42,168,0.860131742,0.137967137,0.33435042,0.838461538,0.817016283,0.864821779
2019.04.01.21.14.43,168,0.967241743,0.775419935,0.469812603,0.630769231,0.92774632,0.814539156
2019.04.01.21.14.43,141,0.967241743,0.775419935,0.469812603,0.630769231,0.92774632,0.814539156
2019.04.01.21.14.44,141,0.910571671,0.391412834,0.721114212,0.753846154,0.899422105,0.894807365
2019.04.01.21.14.44,157,0.910571671,0.391412834,0.721114212,0.753846154,0.899422105,0.894807365
2019.04.01.21.14.45,157,0.538432434,0.436472785,0.580618945,0.776923077,0.633996492,0.821118915
2019.04.01.21.14.45,160,0.538432434,0.436472785,0.580618945,0.776923077,0.633996492,0.821118915
2019.04.01.21.14.46,160,0.511362746,0.910675622,0.517497087,0.623076923,0.625386577,0.738272367
2019.04.01.21.14.46,140,0.511362746,0.910675622,0.517497087,0.623076923,0.625386577,0.738272367
2019.04.01.21.14.47,140,0.320120824,0.330533079,0.289201781,0.830769231,0.452211909,0.763534663
2019.04.01.21.14.47,167,0.320120824,0.330533079,0.289201781,0.830769231,0.452211909,0.763534663
2019.04.01.21.14.48,167,0.519903897,6.58E-04,0.614098269,0.723076923,0.570023728,0.738469001
2019.04.01.21.14.48,153,0.519903897,6.58E-04,0.614098269,0.723076923,0.570023728,0.738469001
2019.04.01.21.14.49,153,0.963513647,0.988368775,0.324743862,0.715384615,0.94884774,0.876789648
2019.04.01.21.14.49,152,0.963513647,0.988368775,0.324743862,0.715384615,0.94884774,0.876789648
2019.04.01.21.14.50,152,0.466989489,0.749831675,0.508440573,0.969230769,0.646566021,0.971570228
2019.04.01.21.14.50,185,0.466989489,0.749831675,0.508440573,0.969230769,0.646566021,0.971570228
2019.04.01.21.14.51,185,0.067733425,0.198716206,0.8885314,0.876923077,0.331522774,0.824390323
2019.04.01.21.14.51,173,0.067733425,0.198716206,0.8885314,0.876923077,0.331522774,0.824390323
2019.04.01.21.14.52,173,0.625449686,0.269846123,0.575074608,0.807692308,0.683845315,0.844104972
2019.04.01.21.14.52,164,0.625449686,0.269846123,0.575074608,0.807692308,0.683845315,0.844104972
2019.04.01.21.14.53,164,0.758450471,0.288496594,0.549860967,0.746153846,0.763981855,0.822634283
2019.04.01.21.14.53,156,0.758450471,0.288496594,0.549860967,0.746153846,0.763981855,0.822634283
2019.04.01.21.14.54,156,0.353555423,0.893849126,0.701330666,0.992307692,0.605468314,1.009526366
2019.04.01.21.14.54,188,0.353555423,0.893849126,0.701330666,0.992307692,0.605468314,1.009526366
2019.04.01.21.14.55,188,0.738496986,0.998421652,0.743914859,0.892307692,0.86964308,1.02835956
2019.04.01.21.14.55,175,0.738496986,0.998421652,0.743914859,0.892307692,0.86964308,1.02835956
2019.04.01.21.14.56,175,0.592877196,0.110839905,0.002048339,0.815384615,0.589379785,0.741505142
2019.04.01.21.14.56,165,0.592877196,0.110839905,0.002048339,0.815384615,0.589379785,0.741505142
2019.04.01.21.14.57,165,0.71575702,0.697407816,0.453770618,0.646153846,0.745378527,0.765573163
2019.04.01.21.14.57,143,0.71575702,0.697407816,0.453770618,0.646153846,0.745378527,0.765573163
2019.04.01.21.14.58,143,0.818507576,0.018014947,0.961879889,0.653846154,0.801714018,0.800169609
2019.04.01.21.14.58,144,0.818507576,0.018014947,0.961879889,0.653846154,0.801714018,0.800169609
2019.04.01.21.14.59,144,0.180836403,0.371070548,0.630704368,0.961538462,0.419070666,0.889033837
2019.04.01.21.14.59,184,0.180836403,0.371070548,0.630704368,0.961538462,0.419070666,0.889033837
2019.04.01.21.15.00,184,0.978950973,0.17839023,0.205907214,0.723076923,0.86831081,0.786822992
2019.04.01.21.15.00,153,0.978950973,0.17839023,0.205907214,0.723076923,0.86831081,0.786822992
2019.04.01.21.15.01,153,0.188094529,0.479082732,0.851031778,1.007692308,0.466216083,0.968951176
2019.04.01.21.15.01,190,0.188094529,0.479082732,0.851031778,1.007692308,0.466216083,0.968951176
2019.04.01.21.15.02,190,0.432183759,0.033172323,0.149372385,0.730769231,0.466936948,0.660236765
2019.04.01.21.15.02,154,0.432183759,0.033172323,0.149372385,0.730769231,0.466936948,0.660236765
2019.04.01.21.15.03,154,0.259935837,0.016126345,0.195769,0.784615385,0.360067697,0.67142669
2019.04.01.21.15.03,161,0.259935837,0.016126345,0.195769,0.784615385,0.360067697,0.67142669
2019.04.01.21.15.04,161,0.114516089,0.118959654,0.723699476,0.676923077,0.29981179,0.651046412
2019.04.01.21.15.04,147,0.114516089,0.118959654,0.723699476,0.676923077,0.29981179,0.651046412
2019.04.01.21.15.05,147,0.848926181,0.822094992,0.515146977,0.746153846,0.877203293,0.888882167
2019.04.01.21.15.05,156,0.848926181,0.822094992,0.515146977,0.746153846,0.877203293,0.888882167
2019.04.01.21.15.06,156,0.214738369,0.068443031,0.380910851,0.776923077,0.350636862,0.689620912
2019.04.01.21.15.06,160,0.214738369,0.068443031,0.380910851,0.776923077,0.350636862,0.689620912
2019.04.01.21.15.07,160,0.495216592,0.575357341,0.204365591,0.769230769,0.578470062,0.764156968
2019.04.01.21.15.07,159,0.495216592,0.575357341,0.204365591,0.769230769,0.578470062,0.764156968
2019.04.01.21.15.08,159,0.331021829,0.516988738,0.6942233,0.669230769,0.486682638,0.723959812
2019.04.01.21.15.08,146,0.331021829,0.516988738,0.6942233,0.669230769,0.486682638,0.723959812
2019.04.01.21.15.09,146,0.658250895,0.058724676,0.585014496,0.784615385,0.682072621,0.81373636
2019.04.01.21.15.09,161,0.658250895,0.058724676,0.585014496,0.784615385,0.682072621,0.81373636
2019.04.01.21.15.10,161,0.779902832,0.094090024,0.365224249,0.707692308,0.733401871,0.750942437
2019.04.01.21.15.10,151,0.779902832,0.094090024,0.365224249,0.707692308,0.733401871,0.750942437
2019.04.01.21.15.11,151,0.82318808,0.07918587,0.039294683,0.630769231,0.714233558,0.651527329
2019.04.01.21.15.11,141,0.82318808,0.07918587,0.039294683,0.630769231,0.714233558,0.651527329
2019.04.01.21.15.12,141,0.897059514,0.7754763,0.600894454,0.723076923,0.91019412,0.889401393
2019.04.01.21.15.12,153,0.897059514,0.7754763,0.600894454,0.723076923,0.91019412,0.889401393
2019.04.01.21.15.13,153,0.539757805,0.330099009,0.441451981,0.953846154,0.645754794,0.922563875
2019.04.01.21.15.13,183,0.539757805,0.330099009,0.441451981,0.953846154,0.645754794,0.922563875
2019.04.01.21.15.14,183,0.443200142,0.538525589,0.054691646,0.876923077,0.544946438,0.808388642
2019.04.01.21.15.14,173,0.443200142,0.538525589,0.054691646,0.876923077,0.544946438,0.808388642
2019.04.01.21.15.15,173,0.444891989,0.267623861,0.459709638,0.9,0.564157742,0.85969723
2019.04.01.21.15.15,176,0.444891989,0.267623861,0.459709638,0.9,0.564157742,0.85969723
2019.04.01.21.15.16,176,0.508491672,0.8698118,0.795866944,0.861538462,0.694819737,0.954213402
2019.04.01.21.15.16,171,0.508491672,0.8698118,0.795866944,0.861538462,0.694819737,0.954213402
2019.04.01.21.15.17,171,0.57601307,0.406187375,0.619185608,0.892307692,0.684207986,0.917929962
2019.04.01.21.15.17,175,0.57601307,0.406187375,0.619185608,0.892307692,0.684207986,0.917929962
2019.04.01.21.15.18,175,0.563649754,0.38125647,0.20047201,0.830769231,0.618881522,0.804003322
2019.04.01.21.15.18,167,0.563649754,0.38125647,0.20047201,0.830769231,0.618881522,0.804003322
2019.04.01.21.15.19,167,0.131540725,0.154863537,0.804199512,0.769230769,0.341830966,0.739347502
2019.04.01.21.15.19,159,0.131540725,0.154863537,0.804199512,0.769230769,0.341830966,0.739347502
2019.04.01.21.15.20,159,0.377201766,0.881533204,0.851081612,0.661538462,0.56961041,0.787409762
2019.04.01.21.15.20,145,0.377201766,0.881533204,0.851081612,0.661538462,0.56961041,0.787409762
2019.04.01.21.15.21,145,0.80482426,0.824978419,0.005945274,0.792307692,0.80493089,0.838585254
2019.04.01.21.15.21,162,0.80482426,0.824978419,0.005945274,0.792307692,0.80493089,0.838585254
2019.04.01.21.15.22,162,0.243385038,0.833812683,0.814392176,0.723076923,0.479805397,0.796524795
2019.04.01.21.15.22,153,0.243385038,0.833812683,0.814392176,0.723076923,0.479805397,0.796524795
2019.04.01.21.15.23,153,0.393445979,0.378524882,0.59457221,0.776923077,0.52810651,0.788419823
2019.04.01.21.15.23,160,0.393445979,0.378524882,0.59457221,0.776923077,0.52810651,0.788419823
2019.04.01.21.15.24,160,0.685254617,0.470404934,0.63941259,0.753846154,0.741429215,0.845387921
2019.04.01.21.15.24,157,0.685254617,0.470404934,0.63941259,0.753846154,0.741429215,0.845387921
2019.04.01.21.15.25,157,0.249817573,0.868440456,0.872331432,0.876923077,0.524334105,0.925349583
2019.04.01.21.15.25,173,0.249817573,0.868440456,0.872331432,0.876923077,0.524334105,0.925349583
2019.04.01.21.15.26,173,0.120216171,0.165488794,0.409047303,0.661538462,0.273912622,0.598103055
2019.04.01.21.15.26,145,0.120216171,0.165488794,0.409047303,0.661538462,0.273912622,0.598103055
2019.04.01.21.15.27,145,0.843419978,0.901346657,0.545024623,1.007692308,0.936569574,1.096341585
2019.04.01.21.15.27,190,0.843419978,0.901346657,0.545024623,1.007692308,0.936569574,1.096341585
2019.04.01.21.15.28,190,0.754637412,0.229227176,0.158633319,0.707692308,0.708570699,0.728414429
2019.04.01.21.15.28,151,0.754637412,0.229227176,0.158633319,0.707692308,0.708570699,0.728414429
2019.04.01.21.15.29,151,0.174454562,0.246365735,0.715140592,0.884615385,0.395191903,0.830260113
2019.04.01.21.15.29,174,0.174454562,0.246365735,0.715140592,0.884615385,0.395191903,0.830260113
2019.04.01.21.15.30,174,0.421317824,0.616278665,0.701292376,0.953846154,0.617448811,0.966469903
2019.04.01.21.15.30,183,0.421317824,0.616278665,0.701292376,0.953846154,0.617448811,0.966469903
2019.04.01.21.15.31,183,0.977921079,0.568015782,0.893609223,0.830769231,0.996861102,1.009504101
2019.04.01.21.15.31,167,0.977921079,0.568015782,0.893609223,0.830769231,0.996861102,1.009504101
2019.04.01.21.15.32,167,0.448143333,0.768615911,0.014403823,1,0.592002306,0.918650831
2019.04.01.21.15.32,189,0.448143333,0.768615911,0.014403823,1,0.592002306,0.918650831
2019.04.01.21.15.33,189,0.963069101,0.721318718,0.033611252,0.853846154,0.920410598,0.910171995
2019.04.01.21.15.33,170,0.963069101,0.721318718,0.033611252,0.853846154,0.920410598,0.910171995
2019.04.01.21.15.34,170,0.971744888,0.045888922,0.120996464,0.9,0.87690996,0.892087339
2019.04.01.21.15.34,176,0.971744888,0.045888922,0.120996464,0.9,0.87690996,0.892087339
2019.04.01.21.15.35,176,0.762633365,0.693010433,0.516969104,0.769230769,0.808687463,0.876296159
2019.04.01.21.15.35,159,0.762633365,0.693010433,0.516969104,0.769230769,0.808687463,0.876296159
2019.04.01.21.15.36,159,0.530188662,0.111214812,0.331656652,0.823076923,0.580034594,0.784215404
2019.04.01.21.15.36,166,0.530188662,0.111214812,0.331656652,0.823076923,0.580034594,0.784215404
2019.04.01.21.15.37,166,0.564145038,0.486421758,0.605870056,0.638461538,0.631823016,0.731197846
2019.04.01.21.15.37,142,0.564145038,0.486421758,0.605870056,0.638461538,0.631823016,0.731197846
2019.04.01.21.15.38,142,0.871475773,0.083515676,0.869519496,0.623076923,0.829951943,0.780382339
2019.04.01.21.15.38,140,0.871475773,0.083515676,0.869519496,0.623076923,0.829951943,0.780382339
2019.04.01.21.15.39,140,0.939767321,0.717892351,0.486513003,0.792307692,0.936739198,0.926950419
2019.04.01.21.15.39,162,0.939767321,0.717892351,0.486513003,0.792307692,0.936739198,0.926950419
2019.04.01.21.15.40,162,0.153282743,0.588395744,0.858599578,0.930769231,0.438151298,0.916362983
2019.04.01.21.15.40,180,0.153282743,0.588395744,0.858599578,0.930769231,0.438151298,0.916362983
2019.04.01.21.15.41,180,0.509889715,0.441871164,0.651096243,0.707692308,0.607758003,0.774598727
2019.04.01.21.15.41,151,0.509889715,0.441871164,0.651096243,0.707692308,0.607758003,0.774598727
2019.04.01.21.15.42,151,0.813184282,0.258092306,0.35677085,0.715384615,0.773792236,0.778500176
2019.04.01.21.15.42,152,0.813184282,0.258092306,0.35677085,0.715384615,0.773792236,0.778500176
2019.04.01.21.15.43,152,0.556848967,0.926763077,0.881372322,0.915384615,0.75368474,1.022790411
2019.04.01.21.15.43,178,0.556848967,0.926763077,0.881372322,0.915384615,0.75368474,1.022790411
2019.04.01.21.15.44,178,0.801171547,0.932409732,0.714110765,0.892307692,0.903933671,1.029822667
2019.04.01.21.15.44,175,0.801171547,0.932409732,0.714110765,0.892307692,0.903933671,1.029822667
2019.04.01.21.15.45,175,0.527682327,0.483810966,0.478232645,1.007692308,0.667120452,0.98142169
2019.04.01.21.15.45,190,0.527682327,0.483810966,0.478232645,1.007692308,0.667120452,0.98142169
2019.04.01.21.15.46,190,0.552931347,0.471767005,0.610527653,0.669230769,0.629127562,0.751265195
2019.04.01.21.15.46,146,0.552931347,0.471767005,0.610527653,0.669230769,0.629127562,0.751265195
2019.04.01.21.15.47,146,0.084183913,0.919928192,0.500407939,0.669230769,0.334808506,0.68581387
2019.04.01.21.15.47,146,0.084183913,0.919928192,0.500407939,0.669230769,0.334808506,0.68581387
2019.04.01.21.15.48,146,0.133516275,0.768000224,0.947921613,0.846153846,0.434284345,0.880306904
2019.04.01.21.15.48,169,0.133516275,0.768000224,0.947921613,0.846153846,0.434284345,0.880306904
2019.04.01.21.15.49,169,0.799439902,0.318612261,0.262037656,0.830769231,0.78382677,0.854131778
2019.04.01.21.15.49,167,0.799439902,0.318612261,0.262037656,0.830769231,0.78382677,0.854131778
2019.04.01.21.15.50,167,0.892067694,0.919369093,0.005978613,0.853846154,0.887751387,0.911631855
2019.04.01.21.15.50,170,0.892067694,0.919369093,0.005978613,0.853846154,0.887751387,0.911631855
2019.04.01.21.15.51,170,0.161828905,0.325866509,0.61320119,0.630769231,0.333340849,0.630009533
2019.04.01.21.15.51,141,0.161828905,0.325866509,0.61320119,0.630769231,0.333340849,0.630009533
2019.04.01.21.15.52,141,0.952374463,0.846514111,0.133568933,0.9,0.944670428,0.970161644
2019.04.01.21.15.52,176,0.952374463,0.846514111,0.133568933,0.9,0.944670428,0.970161644
2019.04.01.21.15.53,176,0.801626868,0.163729159,0.842199215,0.861538462,0.834039337,0.949182018
2019.04.01.21.15.53,171,0.801626868,0.163729159,0.842199215,0.861538462,0.834039337,0.949182018
2019.04.01.21.15.54,171,0.376397618,0.216420794,0.698242211,0.9,0.534944633,0.876657935
2019.04.01.21.15.54,176,0.376397618,0.216420794,0.698242211,0.9,0.534944633,0.876657935
2019.04.01.21.15.55,176,0.171281044,0.266514368,0.756318908,0.884615385,0.399103135,0.83781702
2019.04.01.21.15.55,174,0.171281044,0.266514368,0.756318908,0.884615385,0.399103135,0.83781702
2019.04.01.21.15.56,174,0.487205117,0.509598665,0.726169793,0.923076923,0.649235812,0.949634051
2019.04.01.21.15.56,179,0.487205117,0.509598665,0.726169793,0.923076923,0.649235812,0.949634051
2019.04.01.21.15.57,179,0.859433258,0.5462545,0.106261365,0.746153846,0.816085636,0.802066691
2019.04.01.21.15.57,156,0.859433258,0.5462545,0.106261365,0.746153846,0.816085636,0.802066691
2019.04.01.21.15.58,156,0.80682219,0.576481664,0.847101884,0.707692308,0.84867235,0.876847118
2019.04.01.21.15.58,151,0.80682219,0.576481664,0.847101884,0.707692308,0.84867235,0.876847118
2019.04.01.21.15.59,151,0.994685071,0.182317827,0.998335322,0.969230769,1.008191019,1.093842172
2019.04.01.21.15.59,185,0.994685071,0.182317827,0.998335322,0.969230769,1.008191019,1.093842172
2019.04.01.21.16.00,185,0.833999195,0.556913556,0.75006973,0.915384615,0.897574688,1.021540116
2019.04.01.21.16.00,178,0.833999195,0.556913556,0.75006973,0.915384615,0.897574688,1.021540116
2019.04.01.21.16.01,178,0.205691524,0.975420106,0.738567868,0.9,0.495382864,0.924465496
2019.04.01.21.16.01,176,0.205691524,0.975420106,0.738567868,0.9,0.495382864,0.924465496
2019.04.01.21.16.02,176,0.833505099,0.919792123,0.323241991,0.661538462,0.840064673,0.803320377
2019.04.01.21.16.02,145,0.833505099,0.919792123,0.323241991,0.661538462,0.840064673,0.803320377
2019.04.01.21.16.03,145,0.186042144,0.618280827,0.654061212,0.846153846,0.426694474,0.831761078
2019.04.01.21.16.03,169,0.186042144,0.618280827,0.654061212,0.846153846,0.426694474,0.831761078
2019.04.01.21.16.04,169,0.81403044,0.565312234,0.67965289,0.938461538,0.882010128,1.025131399
2019.04.01.21.16.04,181,0.81403044,0.565312234,0.67965289,0.938461538,0.882010128,1.025131399
2019.04.01.21.16.05,181,0.458784068,0.800870135,0.168758625,0.984615385,0.6150348,0.935619159
2019.04.01.21.16.05,187,0.458784068,0.800870135,0.168758625,0.984615385,0.6150348,0.935619159
2019.04.01.21.16.06,187,0.10650592,0.837514687,0.798280413,0.938461538,0.425825962,0.928640868
2019.04.01.21.16.06,181,0.10650592,0.837514687,0.798280413,0.938461538,0.425825962,0.928640868
2019.04.01.21.16.07,181,0.782491164,0.150264435,0.368737965,0.9,0.779644055,0.901835371
2019.04.01.21.16.07,176,0.782491164,0.150264435,0.368737965,0.9,0.779644055,0.901835371
2019.04.01.21.16.08,176,0.847279289,0.054704305,0.189932328,0.661538462,0.749866858,0.699569984
2019.04.01.21.16.08,145,0.847279289,0.054704305,0.189932328,0.661538462,0.749866858,0.699569984
2019.04.01.21.16.09,145,0.513715591,0.272026621,0.079427558,0.723076923,0.539361716,0.684167606
2019.04.01.21.16.10,153,0.513715591,0.272026621,0.079427558,0.723076923,0.539361716,0.684167606
2019.04.01.21.16.10,153,0.491025734,0.140723179,0.700349236,0.738461538,0.575517563,0.771176004
2019.04.01.21.16.11,155,0.491025734,0.140723179,0.700349236,0.738461538,0.575517563,0.771176004
