TS,HR Raw,Smile,Raise Brow,Clench,Normalized HR,Pleasure,Arousal
2019.04.01.15.42.58,85,0.602659183,0.21052594,0.767022983,0.2,0.619882239,0.367424554
2019.04.01.15.42.58,85,0.724608841,0.309935554,0.086415764,0.2,0.659322205,0.29741036
2019.04.01.15.42.59,77,0.724608841,0.309935554,0.086415764,0.138461538,0.647014513,0.251256513
2019.04.01.15.42.59,77,0.156392817,0.235053049,0.57410199,0.138461538,0.233722065,0.252611344
2019.04.01.15.43.00,66,0.156392817,0.235053049,0.57410199,0.053846154,0.216798988,0.189149805
2019.04.01.15.43.00,66,0.755354547,0.59373926,0.352763405,0.053846154,0.709703134,0.287582433
2019.04.01.15.43.01,88,0.755354547,0.59373926,0.352763405,0.223076923,0.743549288,0.41450551
2019.04.01.15.43.01,88,0.028375399,0.850697045,0.392355852,0.223076923,0.191620994,0.399138019
2019.04.01.15.43.02,100,0.028375399,0.850697045,0.392355852,0.315384615,0.210082532,0.468368788
2019.04.01.15.43.02,100,0.638633963,0.125354722,0.191108058,0.315384615,0.605630372,0.354139011
2019.04.01.15.43.03,65,0.638633963,0.125354722,0.191108058,0.046153846,0.551784218,0.152215934
2019.04.01.15.43.03,65,0.109916061,0.182824397,0.990986464,0.046153846,0.214544704,0.23081984
2019.04.01.15.43.04,73,0.109916061,0.182824397,0.990986464,0.107692308,0.226852396,0.276973686
2019.04.01.15.43.04,73,0.148583468,0.105158635,0.742790901,0.107692308,0.225200189,0.22807794
2019.04.01.15.43.05,89,0.148583468,0.105158635,0.742790901,0.230769231,0.249815574,0.320385632
2019.04.01.15.43.05,89,0.846713257,0.663221519,0.676442527,0.230769231,0.857490857,0.491858932
2019.04.01.15.43.06,85,0.846713257,0.663221519,0.676442527,0.2,0.85133701,0.468782009
2019.04.01.15.43.06,85,0.598771063,0.967892229,0.092687547,0.2,0.625074828,0.417358684
2019.04.01.15.43.07,96,0.598771063,0.967892229,0.092687547,0.284615385,0.641997905,0.480820223
2019.04.01.15.43.07,96,0.501575255,0.499103059,0.385695721,0.284615385,0.546663159,0.421294034
2019.04.01.15.43.08,64,0.501575255,0.499103059,0.385695721,0.038461538,0.49743239,0.236678649
2019.04.01.15.43.08,64,0.702577887,0.45786959,0.598588048,0.038461538,0.675400381,0.280466068
2019.04.01.15.43.09,80,0.702577887,0.45786959,0.598588048,0.161538462,0.700015766,0.37277376
2019.04.01.15.43.09,80,0.841297441,0.015999974,0.347829717,0.161538462,0.741728614,0.260658043
2019.04.01.15.43.10,72,0.841297441,0.015999974,0.347829717,0.1,0.729420922,0.214504197
2019.04.01.15.43.10,72,0.60594501,0.392102267,0.519368456,0.1,0.59590308,0.291920223
2019.04.01.15.43.11,87,0.60594501,0.392102267,0.519368456,0.215384615,0.618980004,0.378458684
2019.04.01.15.43.11,87,0.70727925,0.444214502,0.291655513,0.215384615,0.682487325,0.364857614
2019.04.01.15.43.12,98,0.70727925,0.444214502,0.291655513,0.3,0.699410402,0.428319152
2019.04.01.15.43.12,98,0.315539048,0.622057654,0.368347819,0.3,0.411471786,0.436217608
2019.04.01.15.43.13,65,0.315539048,0.622057654,0.368347819,0.046153846,0.360702555,0.245832993
2019.04.01.15.43.13,65,0.077445108,0.450920675,0.103501223,0.046153846,0.126629046,0.148069214
2019.04.01.15.43.14,98,0.077445108,0.450920675,0.103501223,0.3,0.177398276,0.338453829
2019.04.01.15.43.14,98,0.208879792,0.236368984,0.136248749,0.3,0.264365607,0.313599088
2019.04.01.15.43.15,60,0.208879792,0.236368984,0.136248749,0.007692308,0.205904069,0.094368319
2019.04.01.15.43.15,60,0.927532464,0.695127395,0.175267501,0.007692308,0.830603922,0.263838081
2019.04.01.15.43.16,98,0.927532464,0.695127395,0.175267501,0.3,0.88906546,0.483068851
2019.04.01.15.43.16,98,0.257472435,0.613878021,0.149754811,0.3,0.342341231,0.395986069
2019.04.01.15.43.17,97,0.257472435,0.613878021,0.149754811,0.292307692,0.34080277,0.390216839
2019.04.01.15.43.17,97,0.269922607,0.484741783,0.934177067,0.292307692,0.416291509,0.483297947
2019.04.01.15.43.18,95,0.269922607,0.484741783,0.934177067,0.276923077,0.413214586,0.471759485
2019.04.01.15.43.18,95,0.244005066,0.566815716,0.237244536,0.276923077,0.330994694,0.381042638
2019.04.01.15.43.19,65,0.244005066,0.566815716,0.237244536,0.046153846,0.284840847,0.207965715
2019.04.01.15.43.19,65,0.473329369,0.216866128,0.719597977,0.046153846,0.481540675,0.233261244
2019.04.01.15.43.20,74,0.473329369,0.216866128,0.719597977,0.115384615,0.495386829,0.285184321
2019.04.01.15.43.20,74,0.250652895,0.813501201,0.235828645,0.115384615,0.328532224,0.309678288
2019.04.01.15.43.21,81,0.250652895,0.813501201,0.235828645,0.169230769,0.339301455,0.350062903
2019.04.01.15.43.21,81,0.571956042,0.154688588,0.590986139,0.169230769,0.56597846,0.30370432
2019.04.01.15.43.22,66,0.571956042,0.154688588,0.590986139,0.053846154,0.542901537,0.217165858
2019.04.01.15.43.22,66,0.900632917,0.399989882,0.373690475,0.053846154,0.8086436,0.266499455
2019.04.01.15.43.23,60,0.900632917,0.399989882,0.373690475,0.007692308,0.799412831,0.23188407
2019.04.01.15.43.23,60,0.722695813,0.184633457,0.086497072,0.007692308,0.606808165,0.127940064
2019.04.01.15.43.24,61,0.722695813,0.184633457,0.086497072,0.015384615,0.608346626,0.133709295
2019.04.01.15.43.24,61,0.45555368,0.620346465,0.653020844,0.015384615,0.494856598,0.279116249
2019.04.01.15.43.25,62,0.45555368,0.620346465,0.653020844,0.023076923,0.496395059,0.28488548
2019.04.01.15.43.25,62,0.391887583,0.462582659,0.191352448,0.023076923,0.383518962,0.17771585
2019.04.01.15.43.26,63,0.391887583,0.462582659,0.191352448,0.030769231,0.385057423,0.18348508
2019.04.01.15.43.26,63,0.325474972,0.142199002,0.828878784,0.030769231,0.363641602,0.208396038
2019.04.01.15.43.27,90,0.325474972,0.142199002,0.828878784,0.238461538,0.405180064,0.364165269
2019.04.01.15.43.27,90,0.841210717,0.851725324,0.245626894,0.238461538,0.830396103,0.470156324
2019.04.01.15.43.28,78,0.841210717,0.851725324,0.245626894,0.146153846,0.811934564,0.400925555
2019.04.01.15.43.28,78,0.010737585,0.979678865,0.644102028,0.146153846,0.200198926,0.40324022
2019.04.01.15.43.29,78,0.010737585,0.979678865,0.644102028,0.146153846,0.200198926,0.40324022
2019.04.01.15.43.29,78,0.337229569,0.654745074,0.246461306,0.146153846,0.389135062,0.311256552
2019.04.01.15.43.30,71,0.337229569,0.654745074,0.246461306,0.092307692,0.378365831,0.270871937
2019.04.01.15.43.30,71,0.503501771,0.836928426,0.424073816,0.092307692,0.547363179,0.350577704
2019.04.01.15.43.31,86,0.503501771,0.836928426,0.424073816,0.207692308,0.570440102,0.437116166
2019.04.01.15.43.31,86,0.357677401,0.739200812,0.215167162,0.207692308,0.42311718,0.371652208
2019.04.01.15.43.32,64,0.357677401,0.739200812,0.215167162,0.038461538,0.389271026,0.244729131
2019.04.01.15.43.32,64,0.177790223,0.841942798,0.462888788,0.038461538,0.280407645,0.284447054
2019.04.01.15.43.33,82,0.177790223,0.841942798,0.462888788,0.176923077,0.308099953,0.388293208
2019.04.01.15.43.33,82,0.627879646,0.247146412,0.160990952,0.176923077,0.578502069,0.269058198
2019.04.01.15.43.34,92,0.627879646,0.247146412,0.160990952,0.253846154,0.593886684,0.326750505
2019.04.01.15.43.34,92,0.921879623,0.591041781,0.454671029,0.253846154,0.89284421,0.468981588
2019.04.01.15.43.35,97,0.921879623,0.591041781,0.454671029,0.292307692,0.900536518,0.497827742
2019.04.01.15.43.35,97,0.796140621,0.339666315,0.377524923,0.292307692,0.767093159,0.423406833
2019.04.01.15.43.36,75,0.796140621,0.339666315,0.377524923,0.123076923,0.733247005,0.296483756
2019.04.01.15.43.36,75,0.940743119,0.341070913,0.219828588,0.123076923,0.83329983,0.287570475
2019.04.01.15.43.37,81,0.940743119,0.341070913,0.219828588,0.169230769,0.842530599,0.32218586
2019.04.01.15.43.37,81,0.707818911,0.597320261,0.344454444,0.169230769,0.694278753,0.368837187
2019.04.01.15.43.38,80,0.707818911,0.597320261,0.344454444,0.161538462,0.692740292,0.363067956
2019.04.01.15.43.38,80,0.46170178,0.11791018,0.922706007,0.161538462,0.505730735,0.329311961
2019.04.01.15.43.39,85,0.46170178,0.11791018,0.922706007,0.2,0.513423043,0.358158115
2019.04.01.15.43.39,85,0.65839777,0.314673306,0.204238916,0.2,0.618609438,0.309410276
2019.04.01.15.43.40,85,0.163890632,0.760608228,0.722118679,0.2,0.319385197,0.426828511
2019.04.01.15.43.40,88,0.163890632,0.760608228,0.722118679,0.223076923,0.324000581,0.444136203
2019.04.01.15.43.41,88,0.406355523,0.870188895,0.383595716,0.223076923,0.495078264,0.439520381
2019.04.01.15.43.41,91,0.406355523,0.870188895,0.383595716,0.246153846,0.499693648,0.456828073
2019.04.01.15.43.42,91,0.09246114,0.681681259,0.548204784,0.246153846,0.246188286,0.412428468
2019.04.01.15.43.42,60,0.09246114,0.681681259,0.548204784,0.007692308,0.198495978,0.233582314
2019.04.01.15.43.43,60,0.185848371,0.244445923,0.600156495,0.007692308,0.2346774,0.163266727
2019.04.01.15.43.43,96,0.185848371,0.244445923,0.600156495,0.284615385,0.290062015,0.370959034
2019.04.01.15.43.44,96,0.566577946,0.06425752,0.31095202,0.284615385,0.547706388,0.32961364
2019.04.01.15.43.44,71,0.566577946,0.06425752,0.31095202,0.092307692,0.50924485,0.185382871
2019.04.01.15.43.45,71,0.988556282,0.215421961,0.600429387,0.092307692,0.890891699,0.301235198
2019.04.01.15.43.45,62,0.988556282,0.215421961,0.600429387,0.023076923,0.877045545,0.249312121
2019.04.01.15.43.46,62,0.953299215,0.089465737,0.432932084,0.023076923,0.819494539,0.195470574
2019.04.01.15.43.46,78,0.953299215,0.089465737,0.432932084,0.146153846,0.844109924,0.287778266
2019.04.01.15.43.47,78,0.028640362,0.407420285,0.343939585,0.146153846,0.127279046,0.245554415
2019.04.01.15.43.47,75,0.028640362,0.407420285,0.343939585,0.123076923,0.122663661,0.228246723
2019.04.01.15.43.48,75,0.874321387,0.687897384,0.495583698,0.123076923,0.842420602,0.391656862
2019.04.01.15.43.48,89,0.874321387,0.687897384,0.495583698,0.230769231,0.863959064,0.472426093
2019.04.01.15.43.49,89,0.603041514,0.819989895,0.343688915,0.230769231,0.644954938,0.448932391
2019.04.01.15.43.49,92,0.603041514,0.819989895,0.343688915,0.253846154,0.649570323,0.466240083
2019.04.01.15.43.50,92,0.425069274,0.264441504,0.894305734,0.253846154,0.506699374,0.419925704
2019.04.01.15.43.50,89,0.425069274,0.264441504,0.894305734,0.230769231,0.502083989,0.402618011
2019.04.01.15.43.51,89,0.249117933,0.202639263,0.565147577,0.230769231,0.322226877,0.323288705
2019.04.01.15.43.51,60,0.249117933,0.202639263,0.565147577,0.007692308,0.277611492,0.155981013
2019.04.01.15.43.52,60,0.065126675,0.707560891,0.248770472,0.007692308,0.149272938,0.191109647
2019.04.01.15.43.52,76,0.065126675,0.707560891,0.248770472,0.130769231,0.173888322,0.28341734
2019.04.01.15.43.53,76,0.418227192,0.414764588,0.769621658,0.130769231,0.479174224,0.338295809
2019.04.01.15.43.53,81,0.418227192,0.414764588,0.769621658,0.169230769,0.486866532,0.367141962
2019.04.01.15.43.54,81,0.975864711,0.122603738,0.152332351,0.169230769,0.842031531,0.271880148
2019.04.01.15.43.54,70,0.975864711,0.122603738,0.152332351,0.084615385,0.825108455,0.20841861
2019.04.01.15.43.55,70,0.657973351,0.659187518,0.726596963,0.084615385,0.681880206,0.370085922
2019.04.01.15.43.55,95,0.657973351,0.659187518,0.726596963,0.276923077,0.720341744,0.514316691
2019.04.01.15.43.56,95,0.474592859,0.882781219,0.834512848,0.276923077,0.60678831,0.556884765
2019.04.01.15.43.56,79,0.474592859,0.882781219,0.834512848,0.153846154,0.582172925,0.464577072
2019.04.01.15.43.57,79,0.053723947,0.547100078,0.799809363,0.153846154,0.208439332,0.35014843
2019.04.01.15.43.57,82,0.053723947,0.547100078,0.799809363,0.176923077,0.213054717,0.367456122
2019.04.01.15.43.58,82,0.668205082,0.591004032,0.023534055,0.176923077,0.63140249,0.321243731
2019.04.01.15.43.58,80,0.668205082,0.591004032,0.023534055,0.161538462,0.628325567,0.309705269
2019.04.01.15.43.59,80,3.00E-05,0.057420567,0.761260058,0.161538462,0.114199785,0.246829972
2019.04.01.15.43.59,64,3.00E-05,0.057420567,0.761260058,0.038461538,0.0895844,0.15452228
2019.04.01.15.44.00,64,0.171139345,0.234001165,0.264777443,0.038461538,0.194481645,0.132476938
2019.04.01.15.44.00,70,0.171139345,0.234001165,0.264777443,0.084615385,0.203712414,0.167092322
2019.04.01.15.44.01,70,0.828121328,0.097199874,0.309665806,0.084615385,0.720106707,0.212163517
2019.04.01.15.44.01,62,0.828121328,0.097199874,0.309665806,0.023076923,0.707799015,0.166009671
2019.04.01.15.44.02,62,0.238951934,0.585268716,0.301300378,0.023076923,0.284433841,0.203451686
2019.04.01.15.44.02,87,0.238951934,0.585268716,0.301300378,0.215384615,0.32289538,0.347682455
2019.04.01.15.44.03,87,0.614302615,0.336039968,0.259957796,0.215384615,0.594118791,0.329170386
2019.04.01.15.44.03,78,0.614302615,0.336039968,0.259957796,0.146153846,0.580272638,0.277247309
2019.04.01.15.44.04,78,0.013671868,0.98198602,0.241442938,0.146153846,0.162511159,0.343596216
2019.04.01.15.44.04,87,0.013671868,0.98198602,0.241442938,0.215384615,0.176357313,0.395519293
2019.04.01.15.44.05,87,0.207597137,0.330275459,0.714101198,0.215384615,0.313592298,0.355468447
2019.04.01.15.44.05,77,0.207597137,0.330275459,0.714101198,0.138461538,0.298207683,0.297776139
2019.04.01.15.44.06,77,0.261998338,0.599802336,0.820554927,0.138461538,0.379326704,0.373089694
2019.04.01.15.44.06,80,0.261998338,0.599802336,0.820554927,0.161538462,0.383942089,0.390397386
2019.04.01.15.44.07,80,0.077751609,0.065524658,0.519118742,0.161538462,0.152973319,0.21990175
2019.04.01.15.44.07,75,0.077751609,0.065524658,0.519118742,0.123076923,0.145281012,0.191055596
2019.04.01.15.44.08,75,0.912709415,0.191199118,0.450630239,0.123076923,0.818965852,0.289412993
2019.04.01.15.44.08,62,0.912709415,0.191199118,0.450630239,0.023076923,0.798965852,0.214412993
2019.04.01.15.44.09,62,0.856773468,0.647122016,0.725752337,0.023076923,0.827321594,0.341272293
2019.04.01.15.44.09,96,0.856773468,0.647122016,0.725752337,0.284615385,0.879629286,0.537426139
2019.04.01.15.44.10,96,0.367662229,0.483311351,0.810472804,0.284615385,0.480431276,0.468460952
2019.04.01.15.44.10,91,0.367662229,0.483311351,0.810472804,0.246153846,0.472738968,0.439614798
2019.04.01.15.44.11,91,0.124118125,0.878906173,0.980194287,0.246153846,0.334435315,0.519837575
2019.04.01.15.44.11,94,0.124118125,0.878906173,0.980194287,0.269230769,0.3390507,0.537145267
2019.04.01.15.44.12,94,0.169868673,0.818275683,0.232251256,0.269230769,0.294793786,0.417402769
2019.04.01.15.44.12,87,0.169868673,0.818275683,0.232251256,0.215384615,0.284024556,0.377018154
2019.04.01.15.44.13,87,0.127841434,0.641042811,0.624073898,0.215384615,0.271861741,0.396142252
2019.04.01.15.44.13,85,0.127841434,0.641042811,0.624073898,0.2,0.268784818,0.38460379
2019.04.01.15.44.14,85,0.502122964,0.662372449,0.668137861,0.2,0.574749402,0.432907465
2019.04.01.15.44.14,97,0.502122964,0.662372449,0.668137861,0.292307692,0.593210941,0.502138235
2019.04.01.15.44.15,97,0.919233511,0.091408587,0.685819598,0.292307692,0.871571166,0.432308777
2019.04.01.15.44.15,94,0.919233511,0.091408587,0.685819598,0.269230769,0.866955781,0.415001085
2019.04.01.15.44.16,94,0.110706603,0.961390096,0.037130753,0.269230769,0.242263521,0.410841369
2019.04.01.15.44.16,67,0.110706603,0.961390096,0.037130753,0.061538462,0.200725059,0.255072139
2019.04.01.15.44.17,67,0.78601604,0.461040756,0.175101411,0.061538462,0.704734741,0.243228813
2019.04.01.15.44.17,65,0.78601604,0.461040756,0.175101411,0.046153846,0.701657818,0.231690352
2019.04.01.15.44.18,65,0.689613591,0.471966988,0.906628421,0.046153846,0.698781183,0.333964404
2019.04.01.15.44.18,96,0.689613591,0.471966988,0.906628421,0.284615385,0.74647349,0.512810558
2019.04.01.15.44.19,96,0.676994199,0.203673282,0.735225509,0.284615385,0.692408315,0.432179441
2019.04.01.15.44.19,99,0.676994199,0.203673282,0.735225509,0.307692308,0.697023699,0.449487133
2019.04.01.15.44.20,99,0.109718912,0.539428299,0.048883173,0.307692308,0.208144739,0.356959258
2019.04.01.15.44.20,83,0.109718912,0.539428299,0.048883173,0.184615385,0.183529354,0.264651565
2019.04.01.15.44.21,83,0.405260072,0.98047883,0.031760685,0.184615385,0.462355086,0.379847415
2019.04.01.15.44.21,65,0.405260072,0.98047883,0.031760685,0.046153846,0.434662779,0.276001261
2019.04.01.15.44.22,65,0.82018597,0.98119502,0.663225191,0.046153846,0.829821567,0.412356764
2019.04.01.15.44.22,97,0.82018597,0.98119502,0.663225191,0.292307692,0.879052336,0.596972149
2019.04.01.15.44.23,97,0.061293301,0.070399071,0.807901035,0.292307692,0.19532619,0.360625069
2019.04.01.15.44.23,60,0.061293301,0.070399071,0.807901035,0.007692308,0.138403113,0.14716353
2019.04.01.15.44.24,60,0.047333332,0.89746256,0.543183473,0.007692308,0.183469731,0.271472597
2019.04.01.15.44.24,72,0.047333332,0.89746256,0.543183473,0.1,0.201931269,0.340703366
2019.04.01.15.44.25,72,0.28034071,0.222214327,0.018517215,0.1,0.268345722,0.150254519
2019.04.01.15.44.25,91,0.28034071,0.222214327,0.018517215,0.246153846,0.297576492,0.259869903
2019.04.01.15.44.26,91,0.220375713,0.173672201,0.686789262,0.246153846,0.311577486,0.344405785
2019.04.01.15.44.26,76,0.220375713,0.173672201,0.686789262,0.130769231,0.288500563,0.257867324
2019.04.01.15.44.27,76,0.307639048,0.754764951,0.215889039,0.130769231,0.369330484,0.312177174
2019.04.01.15.44.27,70,0.307639048,0.754764951,0.215889039,0.084615385,0.360099715,0.277561789
2019.04.01.15.44.28,70,0.92213333,0.572676558,0.501064201,0.084615385,0.862003817,0.345369813
2019.04.01.15.44.28,80,0.92213333,0.572676558,0.501064201,0.161538462,0.877388432,0.403062121
2019.04.01.15.44.29,80,0.756202521,0.217329216,0.074706744,0.161538462,0.666473305,0.251445953
2019.04.01.15.44.29,76,0.756202521,0.217329216,0.074706744,0.130769231,0.660319459,0.22836903
2019.04.01.15.44.30,76,0.055622222,0.131341303,0.220446916,0.130769231,0.105830446,0.162974443
2019.04.01.15.44.30,63,0.055622222,0.131341303,0.220446916,0.030769231,0.085830446,0.087974443
2019.04.01.15.44.31,63,0.561050325,0.030164656,0.833299373,0.030769231,0.541340509,0.210209793
2019.04.01.15.44.31,75,0.561050325,0.030164656,0.833299373,0.123076923,0.559802047,0.279440562
2019.04.01.15.44.32,75,0.832750984,0.816919629,0.678879013,0.123076923,0.840396036,0.440798568
2019.04.01.15.44.32,83,0.832750984,0.816919629,0.678879013,0.184615385,0.852703729,0.486952415
2019.04.01.15.44.33,83,0.133626976,0.993694678,0.301704948,0.184615385,0.27336462,0.395818914
2019.04.01.15.44.33,66,0.133626976,0.993694678,0.301704948,0.053846154,0.247210774,0.297741991
2019.04.01.15.44.34,66,0.429432404,0.893213083,0.738763383,0.053846154,0.517512801,0.37278498
2019.04.01.15.44.34,93,0.429432404,0.893213083,0.738763383,0.261538462,0.559051262,0.528554211
2019.04.01.15.44.35,93,0.306825844,0.734213909,0.545803052,0.261538462,0.425770063,0.45554967
2019.04.01.15.44.35,80,0.306825844,0.734213909,0.545803052,0.161538462,0.405770063,0.38054967
2019.04.01.15.44.36,80,0.52524366,0.347298899,0.501996739,0.161538462,0.537432184,0.318437503
2019.04.01.15.44.36,88,0.52524366,0.347298899,0.501996739,0.223076923,0.549739876,0.364591349
2019.04.01.15.44.37,88,0.045766924,0.684946742,0.820628447,0.223076923,0.231786443,0.431968
2019.04.01.15.44.37,67,0.045766924,0.684946742,0.820628447,0.061538462,0.199478751,0.310814154
2019.04.01.15.44.38,67,0.293588577,0.017060231,0.24207143,0.061538462,0.27309172,0.115235465
2019.04.01.15.44.38,73,0.293588577,0.017060231,0.24207143,0.107692308,0.28232249,0.149850849
